0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,label
-1.187866153499991,0.13546064225287982,-0.04159070754639588,0.19032255472365886,-0.17638079843977494,-0.004598041686097799,-0.24375834406717606,-0.26822077447796877,-0.1326920833421094,0.07077298007165632,-0.18318320704099247,-0.21410961876668036,-0.08283055976391228,0.004707394549483538,-0.1544801966367929,-0.05888254532014821,0.06138409233424665,-0.1127479191667337,-0.07547531389040534,0.24019766540295753,0.006569078584615777,-0.05244018787328525,0.060960410267774975,-0.1040391007559286,-0.050679104245620984,0.1000416757791408,-0.07083936305412392,0.012513314517893325,0.04268022725531914,-0.22329851266868933,-0.13858802677744836,-0.05333510778398602,0.08806378299442809,-0.012855372425119069,-0.09819312959885851,0.19212081333843717,-0.008631038052158839,0.12470460205776372,0.13693840240865132,-0.004728004764768463,-0.11024483345524985,0.04446147608677805,-0.06226550462680634,-0.040647340588240405,0.24017852476587534,0.01090992695982118,0.009467148325391285,0.024109938489733182,0.05727075609924584,0.022278685441088956,0.07222264740978168,-0.024227651911896304,-0.026818920054839556,-0.018177382645542958,0.07585663201672549,0.05941114710210733,-0.03519031132228198,0.14154939695702723,0.12678945704972372,-0.06534983391930642,0.004524904420401481,0.018065623887707424,0.05876614715360684,0.03454559328118648,1
-1.1850789155053052,-0.0513982176022666,-0.13774068465366118,0.11461553546555295,-0.016371998137940245,0.15088584504019487,-0.24347957106179796,-0.3595813000902139,0.04784220936024849,0.0032512638473507285,-0.16391036821512034,-0.05931470983845069,-0.04083573214924347,0.08788974452863649,-0.13705223088415008,0.0375432074732501,-0.09481947824787161,-0.06161960599635206,-0.09639364980650654,0.2302798105624204,-0.05913818590891743,0.17386938399127932,0.12107253592751394,-0.018394792399728493,-0.16503831327726814,0.18264494694795616,-0.17413580372224385,0.02143770752644517,-0.01811920496373799,-0.1762889671160702,-0.15855039078147362,0.08131877512608313,0.07136703984586544,-0.2229445194303168,-0.053428786336439625,0.11250660253604486,0.03564257044972431,0.034077931050213284,0.10790305312982637,-0.07706648713636757,-0.1581577946475027,0.10838358760905394,-0.08244493715727025,0.1597233325774999,0.13754956185356537,0.016784917418192817,-0.07939702941077173,-0.15372289484312096,0.14158847013637926,-0.21004775069572007,0.29516039002406047,0.047777718119445436,0.058470767502396284,-0.21403577407084068,0.06051557041492424,0.05476914841739128,0.03086100350376793,0.14876810718545935,0.09833846708962536,-0.043960927470516636,-0.05117979559091283,-0.0378922074435912,0.2014915636284977,0.05618159661888886,1
0.025734103601587743,0.9640742127344321,0.05187325376407284,0.3107946272226926,-0.05749092252020094,-0.23011417191856098,-0.5312564486336857,0.02861563399308279,0.11044486945536097,0.03173403968460176,-0.4211692493376936,-0.11390273405847814,0.0032102833585317633,-0.27601857888617765,-0.10123770737948208,0.09095833711998218,0.11420648147027367,0.03583127226383437,0.1319318245400171,0.04367380991592691,-0.25226947142736245,-0.034153074103117353,-0.07246542556176719,-0.10298778000592623,0.06089706942696216,0.01787671318168261,0.09162247661669404,-0.024384244335780226,-0.21655223315570232,-0.04548190022302992,-0.1673922368618237,-0.12159767070148081,-0.10675242181870401,0.08964669976323936,0.053627736148579866,0.060940935973713764,0.009729050675163994,0.09979600760516025,-0.0010112581665884198,-0.07325581988818675,-0.015131166727958549,0.14169849103997115,-0.02566952106029767,-0.03870941970640921,0.08147030133204015,0.09997416828295938,0.055745554855168286,0.026317274041853748,0.13934812348177464,-0.046267415141720045,0.15918263417604242,-0.053391352507142595,-0.07028941391141964,-0.008824916992475066,0.1135941334719219,0.0224498061006966,0.06436274667657187,0.1341576162378528,-0.02463777105594248,-0.0089818712291392,0.047122652057665734,-0.05201308365550153,0.02164362438992066,0.02334141086008533,1
-1.2251898756643427,0.10866715406710468,-0.05033500412838926,0.16573398238578207,-0.2868698178066128,0.140790045162429,-0.3830477535221769,-0.3480365146773806,-0.06743842707730387,0.024481607194269433,-0.14688476920322435,-0.07310969893530779,0.08955951569244212,-0.16128069953359944,-0.06274098487217042,0.04321073792458051,0.15324502718810284,-0.005290137161194228,-0.08356524028284296,0.33229539131976665,-0.033713057664496615,0.003175006992876754,-0.05369759181577258,-0.07756106256671709,0.0812201613130523,0.08258908486826044,-0.17369529447691917,-0.09382911254332649,-0.034877006248576765,-0.07776324472439428,-0.18965557804037086,0.02070578259534544,0.14981408627301335,0.00959198727617596,-0.08183607760052941,0.1800966659168402,-0.017851308219794436,0.04058299165455451,0.042946015179050445,-0.09392927703002063,-0.15749836026051595,0.09910706494894861,0.09807247920084611,0.03763148419997738,0.10484557464338229,0.030365836965537647,0.032461412638090825,0.02035353988579175,0.08848948843241977,0.0023350280366795633,0.20349998871272054,0.007313728114436506,-0.030642993051502563,-0.0933462415284514,0.06666339415959868,0.08550552478213558,-0.04189092608050555,0.11584393265571735,0.06349574914595324,-0.09121087365060947,0.011101709808414571,-0.0679577548310604,0.12301596877179768,-0.009305538128681642,1
0.09425345759150719,0.8317250854221457,-0.18953284410257076,0.47057391114696184,0.05324753168260035,0.041245933413127926,-0.5201044272867535,-0.12021445672673395,0.02653429835207108,0.14310836034682878,-0.24924490935127852,0.09291186318224075,-0.053719238848771805,-0.2910984061015368,-0.16133301322102306,-0.011053426655768559,0.02728232620894723,-0.15602482528960293,-0.01553473169048624,0.2647906167248939,-0.2787709586780137,-0.008684745074276669,0.09436376595511076,0.04281199837685705,-0.05428359478943473,0.06138683561055604,0.03960686890119909,0.007133537004754077,-0.014454258126050633,-0.07815939448399876,-0.059948508665354054,-0.07556365386256392,0.019709718046848686,-0.0761746896938197,-0.013755991262569607,0.11245767853474292,0.003061660053702857,0.1272343778396793,0.04562886400408668,-0.08633410825706528,-0.02137671837675318,0.060922822259679654,-0.05734029889716329,0.0638480390207656,0.021012366060882363,0.1082000310599833,0.012417688450220472,0.04725695927398317,-0.05923896633601677,-0.05117130623337603,0.2257250759380332,-0.035481255378942984,0.06231677813765969,0.002361880701149375,0.06223873672592734,-0.016621312297813703,0.018067204495134007,0.04950875010468404,-0.018910446619810346,0.10125543459307879,0.14833317606258967,0.0462313689764179,0.04950151760886691,0.04579188509481446,1
-1.2129867200745834,0.14152939008683893,-0.08962951292196564,0.20075620191549862,-0.19796896560019117,0.05205071235237563,-0.3532678561730287,-0.3312453703776506,-0.05073087919164075,0.043975406088963956,-0.20190608457687542,-0.17877951881346954,0.00025095269136191783,-0.0791391589253074,-0.08331413827713272,-0.006392196042702344,0.07640579288245083,-0.060115691366387114,-0.09574592602708559,0.2923074779615428,-0.06021887293832245,-0.03996007187714403,-0.01784006244858858,-0.04254995698918088,0.0025064187223541308,0.10300587737143208,-0.12787662000607478,-0.03457047178666818,-0.04982478967965302,-0.1956024385794959,-0.13477172723866998,-0.013177205493520232,0.0930064369491591,-0.023382045119449177,-0.08161140930184961,0.17357185966718247,0.005292271009736025,0.1797164451056867,0.028990899658000044,-0.06569664911383777,-0.10115117300536886,0.08791887332929649,-0.023592359055521313,0.016362785520950114,0.19079989300337935,0.009542917479159207,0.0217236940999049,0.048099983003991736,0.07122166554785779,-0.03876579049020927,0.20688384521438682,-0.007361641896371191,-0.012159631965198968,-0.046942094443172454,0.09664698654648701,0.03222647918230434,0.024720004577504496,0.14983427850426356,0.11695423529675941,-0.025179691480215944,0.02625672415802744,-0.025801927530659106,0.07697846542803234,-0.0066640331237538455,1
-0.41955327294060185,0.9170154192525625,0.30628734135351776,-0.20713677219717938,-0.16514105852376448,-0.4520060473715748,-0.09972915061546958,0.5301855848924276,0.14917124115165048,0.16016580651681014,-0.29329759037712366,0.28685509499574624,0.15362435286522946,-0.1724535031574541,-0.01699651864031834,0.2768823554095985,0.26488993222413154,0.2556183981455471,0.3312917827777937,0.19670600780941513,0.08879525841204555,0.11445284099016378,-0.1286509606026203,-0.2209108772573254,0.20961821282566645,0.11943785572105096,-0.16916323790724724,-0.10704782594500944,-0.1349936831882224,0.1138254825818168,-0.0609448743811868,0.33536785383821677,-0.060463154592772336,0.10761565312088404,-0.07640729189926951,-0.20493439389452858,-0.18038026888156047,0.012901520064693018,-0.02154706889684349,-0.10907488508285945,0.10337929736424308,0.1394939350216748,-0.042379703337870785,-0.017604409203210956,-0.16737114268982584,-0.03572343878236464,-0.3014429496779135,0.3138573469421896,0.14526721948101642,-0.15508544059167995,0.0663507704380438,0.17863701277013255,0.061966889958153804,0.2092888529162017,0.1331709791731035,0.004040165464726869,-0.030829373646430385,-0.12611971047604398,0.07482914815458025,-0.010913898766254673,0.020852593248733845,0.28149095049828315,-0.08134291658190573,0.11275273491903506,1
-1.9089001975786746,-0.5487618386548524,0.20681389189348193,0.0628710386073115,0.22121588532843212,-0.14984126606377993,-0.10426299638940754,-0.2696412091612776,-0.249339373627425,-0.0209143873285058,0.02285062661120694,-0.060391150818612904,0.05225745685657117,0.05264080078274616,-0.2578679848071222,-0.06472013556189019,-0.02376297454677927,-0.12416280046417608,-0.1819972111105661,0.11860346481273717,0.06870663935214806,0.00460522113677884,0.266907519234289,-0.18786549310372258,0.018970650119202247,0.022995873475890577,0.043949305032073706,-0.3089194599565453,-0.08808265004752602,-0.057264266772236054,0.17045768320765275,-0.012972066675585467,0.02703974455119298,-0.038891228058497734,-0.21192008982167315,0.11127286580171317,0.10973889228233469,-0.008234630263121767,-0.11424451473648137,-0.09551310234993692,0.08972513905604525,0.088751922951711,0.2083688588675253,-0.2232663645203921,-0.025493593643148148,0.03112129425476204,-0.22674053667356164,-0.13505513298971156,0.00936722000995719,0.006142612440730336,-0.04697411350542702,0.026803680752957665,-0.14607180355093152,0.05923621296688042,0.06553016125219878,0.09724556696264128,-0.2424380428112841,0.1708018091414562,0.18158529564222065,-0.4255872937548707,-0.015444487434051527,0.029490618087799902,0.02675025085422865,-0.009154624441633449,1
-1.5853036418011448,-0.006171081631979087,-0.016649028427685966,-0.034849900175911816,-0.12181795515940078,0.11298043276149393,-0.31051764997036835,-0.36234837406209996,-0.06007783298360464,-0.0324980566339631,-0.01890845387309064,-0.04130825201604472,0.02854265857094037,0.11777588008525,-0.12956116907241602,0.014857357273178096,-0.022582547043258065,-0.12686518118300164,-0.08952319858358966,0.32194158523321764,0.04219332737773723,-0.04807342198374111,0.1252414918200852,-0.11144839213570884,-0.02257212723562617,0.15870643293066666,-0.09835783489690074,-0.05769561705819545,0.08118259978665124,-0.20800084426796303,-0.18973203139779737,0.07631214772980494,0.051357291946978016,-0.08488570760959041,-0.07486905212210244,0.05194602329331556,-0.17105425171253305,0.0620260454813484,0.05033874995495708,-0.06714547172970925,-0.12241507845061042,0.16536310580771793,-0.03745344232063835,0.1075965478751403,0.1719686942230397,0.03206957709111315,-0.02483163012785511,0.002332258441661291,0.08628644959704275,-0.1622311776752447,0.2236165099637558,0.055325103028682016,-0.05279394285540083,-0.1661423927007109,0.14458818845467442,0.0036844443206755784,-0.0032784121837893475,0.10504867559734017,0.12052796384621385,-0.05813700164485834,-0.04574581769719424,-0.0017730239537012242,0.08212104243569641,-0.016924855760775213,1
-1.7481436595510411,-0.6002879510683673,0.2947001042484911,0.20418844267310132,0.43202635115617855,-0.22023325338538824,-0.12069795725075175,-0.03343535121680015,-0.209870985185128,-0.28996062045036686,-0.18487690982581034,0.010998264977164343,-0.05694129500386501,-0.0785367204181909,-0.13059990597912108,-0.08370416802431015,0.3007162057265567,-0.025180596483996013,-0.07148475352700426,0.19040482314404933,0.018517794717841565,0.18493244307895798,0.33545427857992416,0.0073727012398662785,-0.23349629593005514,0.05030811700965749,-0.03875408604048733,-0.14994383854373647,0.0014479438188987753,0.19108870798925937,0.21853199544334975,0.11182896541561398,0.08597971318702274,0.11033201391366315,-0.0461189370919666,0.34593457087494284,0.17321416787962568,0.025309611933740164,-0.3099159762378559,0.0373010940246236,-0.020070972929209178,0.05567547377317766,0.1103658590110627,-0.07728418510055861,0.11975350589388364,0.09491032967746492,-0.12036620087747638,-0.0781584513803206,-0.011065435020501897,-0.004814658736107671,-0.0455567655102609,-0.15810994979731496,-0.42346728601953054,0.09956670896426884,0.27036624095961864,0.1429455185048628,-0.2366545861666566,0.22771643811994569,0.046462538559892144,-0.2526277114850213,0.041549663282752364,-0.06836020130022034,-0.1148753498592833,-0.15024785435069157,1
